TeamID,AST,BLK,DRB,ORB,PTS,STL,TOV,TS,Team,Year,aAST,aBLK,aDRB,aORB,aPTS,aSTL,aTOV,aTS,PAG,PPG,W,Ring
299,0.073072814,0.049298974,0.095226705,0.055340945,-1.779783016,-0.047066072,0.02872125,-1.155253287,Chicago Bulls,2014,-0.263351856,0.136078999,-0.134720838,-0.024797397,-2.273063493,-0.011610088,-0.0304491,-2.02356574,0.908820909,0.927630928,48,0
300,0.569690092,0.132675219,0.202132827,-0.051254034,2.363892921,0.164778921,0.0102422,1.983001328,Golden State Warriors,2015,-0.114756763,-0.129629447,0.042117715,0.09091736,-0.053655003,0.059016532,0.196491858,-1.547759406,0.998866818,1.099816697,67,1
301,0.289535801,0.020355296,0.069156366,-0.140335352,1.595265161,0.007272823,-0.213106612,1.65908466,Los Angeles Clippers,2015,0.125792725,-0.191706734,-0.010906635,-0.031943937,0.041273079,-0.111696008,-0.007845879,0.075304785,1.000866551,1.066822196,56,0
302,0.050694586,-0.02870398,-0.063820094,-0.044798866,1.238505862,0.036966595,-0.148554933,0.829608483,Dallas Mavericks,2015,0.030090241,-0.102470633,0.155926075,0.146528264,0.780061199,-0.04185906,0.209424626,0.502042114,1.022863618,1.051824696,50,0
303,-0.136505286,-0.046778451,-0.169684849,-0.015105093,0.945557168,-0.025003017,-0.155010101,0.981010591,Toronto Raptors,2015,0.081821313,0.025563772,-0.127301548,0.037893011,0.305420787,-0.087123748,0.006380166,0.594971451,1.008865485,1.039826696,49,0
304,-0.162325958,0.078451808,0.240863835,0.205661652,0.936855722,-0.046950588,0.036062872,-0.104259378,Oklahoma City Thunder,2015,0.010691088,-0.020994194,-0.091089797,0.031426627,0.594332342,0.009872013,-0.076389551,-0.406558524,1.017864285,1.039826696,45,0
305,0.017127712,0.017773229,-0.043163557,0.084304494,0.931054758,0.184144425,0.243919281,0.754249772,Houston Rockets,2015,-0.070785351,0.056602415,-0.047118385,0.103850129,0.160965009,0.118507266,0.213304457,-0.622091709,1.004866018,1.038826862,56,0
306,0.24951376,0.065541472,0.147909416,-0.111932613,0.754125349,0.029220394,-0.04010811,1.095546868,San Antonio Spurs,2015,-0.139329023,-0.040393346,-0.018666295,-0.103074163,-1.023572367,0.017631674,-0.013018987,-1.000469649,0.969870684,1.031828029,55,0
307,0.009381511,-0.068726022,-0.05865596,0.023625915,0.742523421,-0.040495421,-0.00783227,1.220844241,Cleveland Cavaliers,2015,0.216322103,-0.032633685,-0.220417479,-0.009958232,-0.45813118,0.009872013,-0.110014748,0.029213003,0.986868418,1.030828195,53,0
308,-0.009983993,-0.027412947,0.288632078,-0.01768716,0.661309921,-0.141196041,-0.077548085,0.518958336,Portland Trail Blazers,2015,-0.178127327,-0.124456339,0.124887432,0.012027474,-0.491149644,0.026684612,-0.230289492,-1.602303771,0.985868551,1.027828695,51,0
309,0.392818489,-0.017084678,-0.059946993,-0.22941667,0.603300279,0.141540317,-0.012996405,1.556670193,Atlanta Hawks,2015,0.160711199,0.01392428,-0.034185617,0.071518208,-0.97817198,-0.039272506,0.180972536,-0.467497225,0.970870551,1.024829195,60,0
310,-0.190728697,-0.01062951,-0.018633918,0.004260411,0.568494494,0.084734838,0.078666981,0.160480068,Phoenix Suns,2015,-0.094064334,-0.072725266,0.140406753,0.075398039,1.114373141,0.021511504,0.127948187,0.327321904,1.032862285,1.023829362,39,0
311,-0.024185363,-0.033868115,-0.005723582,0.154020308,0.345157371,0.008563856,-0.014287438,-0.872826834,Denver Nuggets,2015,0.112859957,0.143251962,0.181791612,0.008147644,1.692196252,-0.030219568,-8.62E-05,0.920718875,1.049860019,1.014830862,30,0
312,0.261133062,-0.128113567,0.035589493,0.022334881,0.321953514,0.051167965,-0.056891547,-0.605785843,Boston Celtics,2015,-0.011294618,0.048842755,0.148166414,0.000387983,0.404476177,-0.066431319,0.080096944,-0.078549044,1.011865085,1.013831028,40,0
313,-0.180400428,-0.089382559,0.091103938,0.002969377,0.31615255,-0.108920201,0.201315172,0.389762223,Sacramento Kings,2015,0.13613894,0.14842507,-0.230763694,0.006854367,1.704578176,0.10040139,-0.152692883,0.681448557,1.049860019,1.012831195,29,0
314,-0.033222598,0.106854547,0.173730088,0.085595527,0.185630855,-0.155397411,-0.041399144,0.109041729,Chicago Bulls,2015,-0.193646649,0.064362076,-0.076863752,0.09091736,-0.751170044,-0.026339738,-0.228996216,-1.858114725,0.977869617,1.007832028,50,0
315,-0.000946758,0.15074969,-0.047036657,0.063647956,-0.156626034,-0.1050471,-0.116279093,0.161209353,New Orleans Pelicans,2015,-0.138035746,0.105746935,-0.155753638,-0.029357384,-0.491149644,-0.10264307,-0.225116385,-0.105095477,0.985868551,0.993834361,45,0
316,0.209491718,-0.019666745,0.18534939,-0.039634731,-0.350958336,-0.043077488,0.072211813,-0.002466067,Washington Wizards,2015,-0.223392016,-0.055912668,-0.075570475,-0.092727948,-0.742915428,0.026684612,-0.041471077,-1.002817459,0.977869617,0.984835861,46,0
317,-0.046132934,-0.013211577,-0.035417355,0.204370618,-0.359659782,-0.014674749,-0.100786689,-1.039120612,Detroit Pistons,2015,0.183990182,-0.002888318,0.106781556,-0.020304446,-0.173346933,-0.080657364,-0.0401778,0.38636779,0.994867351,0.984835861,32,0
318,-0.118430815,-0.035159148,-0.013469784,0.076558292,-0.37126171,-0.07277126,-0.117570126,-1.138572951,Los Angeles Lakers,2015,0.205975888,0.003578066,0.180498335,-0.088848118,1.787124334,-0.030219568,-0.141053392,1.735769123,1.052859619,0.984835861,21,0
319,-0.038386732,-0.059688787,-0.030253221,-0.047380933,-0.403167014,0.084734838,-0.107241857,-0.147530103,Memphis Grizzlies,2015,-0.200113033,0.039789817,-0.05358477,-0.037117045,-1.671559712,-0.039272506,0.103375927,-0.61904796,0.950873217,0.982836194,55,0
320,-0.117139782,-0.068726022,-0.039290456,-0.060291269,-0.472778584,-0.075353328,-0.056891547,-0.298996521,Brooklyn Nets,2015,0.177523798,-0.027460578,0.053757206,0.057292163,0.301293479,0.01116529,-0.051817291,0.328215718,1.008865485,0.979836694,38,0
321,0.161723475,0.012609095,-0.107715236,-0.021560261,-0.516285816,0.199636829,0.252956516,0.093300691,Milwaukee Bucks,2015,0.031383517,-0.001595041,-0.105315842,0.05858544,-0.879116589,0.095228283,0.320646433,-0.434448793,0.973870151,0.977837027,41,0
322,-0.046132934,-0.085509459,-0.324608881,0.072685192,-0.536589191,0.043421763,0.069629745,-0.900977605,Minnesota Timberwolves,2015,0.163297753,0.072121737,-0.049704939,0.077984592,2.212237051,0.066776193,0.085270052,2.606720145,1.064858019,0.977837027,16,0
323,-0.064207404,-0.023539846,0.212461096,-0.047380933,-0.638106065,-0.167016713,-0.038817077,-0.57188978,Indiana Pacers,2015,-0.224685293,-0.009354702,0.060223591,-0.119886761,-1.002935827,-0.022459907,-0.170798759,-1.025668977,0.969870684,0.97283786,38,0
324,-0.148124588,-0.102292895,-0.065111128,-0.091276075,-1.026770668,0.016310058,0.056719409,-0.5164392,Orlando Magic,2015,0.147778431,0.061775523,0.105488279,-0.087554841,0.474640412,0.000819075,0.010259996,1.272847927,1.013864818,0.956840527,25,0
325,-0.225586604,0.123637984,-0.052200792,0.123035502,-1.160192845,-0.014674749,0.101905585,-0.151266036,Utah Jazz,2015,-0.275123089,-0.01452781,-0.325172902,-0.105660716,-1.725214715,0.051256871,-0.130707177,-0.420546073,0.948873484,0.950841526,38,0
326,-0.233332805,-0.027412947,-0.253602033,-0.188103595,-1.267510683,0.00985489,0.047682174,0.330573226,Miami Heat,2015,-0.075958459,-0.044273176,-0.246283016,0.00168126,-0.924516977,0.01504512,0.049058301,0.578439991,0.972870284,0.946842193,37,0
327,-0.197183865,0.070705607,0.175021121,-0.093858143,-1.392231414,-0.174762915,-0.259583822,-1.931958192,Charlotte Hornets,2015,0.010691088,0.060482246,0.300773079,-0.213002692,-0.908007745,-0.171186742,-0.18631808,-0.686299705,0.972870284,0.941843026,33,0
328,-0.15974389,0.121055917,-0.156774513,0.110125166,-1.911417712,0.199636829,0.356239204,-2.149265737,Philadelphia 76ers,2015,0.174937244,0.078588121,0.252921837,0.061171994,0.317802711,0.187050937,0.254689315,0.385144048,1.009865351,0.919846692,18,0
329,-0.078408774,-0.014502611,-0.276840638,-0.033179563,-1.931721086,-0.076644361,0.037353905,-1.40416829,New York Knicks,2015,-0.03069377,-0.052032837,0.014958902,0.006854367,0.404476177,0.031857719,-0.031124862,1.522632777,1.011865085,0.918846859,17,0
330,0.681201792,0.114394261,0.29729182,-0.047639983,3.28056607,0.056926449,0.081870811,3.120348308,Golden State Warriors,2016,-0.005922835,-0.088133456,-0.090135541,0.103691326,0.398872352,0.083295084,0.006923878,-1.359267715,1.013928119,1.119192182,73,0
331,0.069044661,0.100651958,0.227331005,0.270931584,2.026617163,-0.050513374,0.156828827,1.468863533,Oklahoma City Thunder,2016,-0.075995815,-0.041835237,-0.451762169,0.086173081,0.073126598,0.094556813,-0.139478598,-1.068125952,1.002240187,1.073411474,55,0
332,0.226456495,-0.048014774,0.032440164,0.01732363,1.050959789,0.11189566,0.183064132,0.296469096,Sacramento Kings,2016,0.198039588,0.038248168,0.038748689,0.089926991,1.741742603,0.098310722,0.160834173,0.984004561,1.062627837,1.038345401,33,0
333,-0.008411955,0.029441843,-0.166198579,0.094780247,1.041137735,0.221834084,0.159327427,0.686580496,Houston Rockets,2016,0.234327381,-0.003044838,-0.055099051,0.144984332,1.003828752,0.113326361,0.22590194,0.834725583,1.036329989,1.037371343,41,0
334,0.191476087,-0.073000779,-0.001290944,0.119766252,0.818504508,0.135632366,-0.065546621,-0.632597904,Boston Celtics,2016,-0.141063582,0.05451511,0.130093824,0.09743481,-0.043211171,-0.026819599,0.210886301,-0.633974103,0.99834421,1.029578882,48,0
335,-0.099610875,-0.03302317,0.059924769,0.117267652,0.664625661,-0.101734685,0.025652299,0.392869399,Portland Trail Blazers,2016,-0.072241905,0.021981226,-0.022565168,0.016100101,0.448731396,-0.016809173,-0.114452534,0.09105149,1.015876108,1.023734537,44,0
336,0.056551659,0.066920851,-0.008786745,-0.166323509,0.491102705,0.081912454,-0.145501838,0.895621489,Los Angeles Clippers,2016,-0.109781002,-0.184483803,0.158873798,0.142481726,-0.668111189,-0.075620424,0.100771619,-1.122396358,0.97594234,1.017890191,53,0
337,0.041560056,-0.111729087,0.053678268,0.023570132,0.445266453,-0.115476988,-0.081787524,0.986700636,Cleveland Cavaliers,2016,-0.08976015,-0.055599573,-0.162711127,-0.117789342,-1.183321311,-0.066861302,-0.109447321,-0.466284153,0.957436447,1.015942076,57,1
338,0.221459294,-0.104233286,-0.057509456,-0.138838903,0.376512074,0.080663154,0.008162095,0.157451452,Washington Wizards,2016,0.022857139,-0.063107392,0.155119888,-0.1015224,0.518534057,0.021981226,0.182106327,0.873569313,1.018798091,1.013993961,41,0
339,0.227705795,0.098153358,0.121140482,-0.105107796,0.23245528,0.041934846,-0.135507435,1.351907516,San Antonio Spurs,2016,-0.151074008,-0.111908217,-0.197747617,-0.134056284,-2.662472949,-0.064358695,0.043211671,-1.749626396,0.904840752,1.008149615,67,0
340,-0.062131867,0.039436245,0.168613893,-0.150082605,0.196441082,-0.060507776,-0.186728746,0.241877426,Charlotte Hornets,2016,0.091678815,0.052012503,0.252721538,-0.160333651,-0.541801611,-0.11315952,-0.095682985,-0.472501511,0.980812311,1.007175558,48,0
341,0.340142819,0.099402658,0.047431767,-0.21879412,0.045836252,0.129385864,0.058134106,0.630902557,Atlanta Hawks,2016,-0.024692383,0.005714285,0.168884223,0.112450449,-0.937350027,0.078289871,0.180855024,-1.465626632,0.966202396,1.001331212,48,0
342,-0.012159856,-0.08049658,-0.027526249,-0.090116193,0.013096072,-0.013034366,-0.096779127,-0.252169025,New Orleans Pelicans,2016,0.089176209,0.020729923,0.222690261,-0.155328439,1.047039924,-0.051845663,-0.065651708,1.431184704,1.037303984,1.000357154,30,0
343,-0.364462531,0.053178548,-0.012534646,-0.022653978,0.009822054,-0.009286465,-0.133008835,0.635929879,Toronto Raptors,2016,-0.05847757,0.044504684,-0.216517165,-0.090260672,-1.216560673,-0.136934281,-0.106944714,-0.399693008,0.956462453,1.000357154,56,0
344,0.11027157,-0.039269672,-0.183688782,-0.041393482,-0.068754379,0.01569954,0.064380607,0.501063421,Minnesota Timberwolves,2016,0.036621474,0.025735136,-0.220271075,0.028613133,0.894138855,-0.006798747,0.05071949,1.117014722,1.032434012,0.997434982,29,0
345,-0.018406357,-0.12547139,0.058675469,-0.128844501,-0.101494559,-0.104233286,-0.165490642,0.185981272,Dallas Mavericks,2016,-0.034702809,-0.054348269,0.191407681,0.017351405,-0.019943618,-0.033076115,-0.04688216,-0.099169646,0.999318204,0.996460924,42,0
346,-0.108355976,-0.019280867,0.056176869,-0.008911675,-0.137508757,0.123139363,0.049389004,-0.291237189,Indiana Pacers,2016,-0.151074008,-0.05059436,0.050010418,0.028613133,-0.6049564,-0.01180396,0.147069837,-0.826137122,0.978864323,0.995486866,45,0
347,0.131509675,0.013200939,-0.03127415,-0.013908876,-0.163700902,0.036937645,-0.030566213,-0.474664904,Orlando Magic,2016,0.089176209,0.052012503,0.082544302,-0.027695511,0.27588671,-0.029322205,0.075745554,0.608734777,1.010032142,0.994512809,35,0
348,-0.292003115,-0.127969991,0.053678268,0.208466571,-0.189893046,-0.087992382,-0.086784725,-1.162723974,Detroit Pistons,2016,-0.077247118,-0.05059436,0.036246083,-0.161584955,-0.358985117,-0.075620424,-0.100688198,0.070558675,0.987630272,0.993538751,44,0
349,0.037812155,-0.014283666,-0.020030448,0.10852255,-0.209537154,-0.043017572,0.028150899,-0.63508004,Denver Nuggets,2016,0.120458789,0.138352425,-0.042586019,-0.068988517,0.63154789,0.020729923,-0.071908224,0.82748734,1.022694068,0.992564694,33,0
350,0.052803758,0.079413854,0.193599898,0.066046341,-0.275017515,-0.185437803,-0.048056417,-0.935213247,Chicago Bulls,2016,0.025359745,0.073284658,0.080041695,0.143733029,0.122985642,0.014473407,-0.2571011,-1.338516273,1.004188176,0.989642521,42,0
351,-0.158327987,-0.116726288,-0.001290944,0.11102115,-0.484554669,-0.014283666,0.288005355,-0.895793731,Phoenix Suns,2016,0.01159541,0.053263807,0.045005205,-0.051470272,1.322926634,0.173388915,0.055724703,1.387516413,1.047043927,0.982824118,23,0
352,-0.148333585,0.15562117,0.096154477,-0.058883686,-0.703913877,-0.112978387,-0.030566213,0.222941977,Miami Heat,2016,-0.213639168,-0.086882153,-0.192742405,-0.063983304,-1.163377693,-0.039332631,-0.149489024,-1.040608741,0.958410441,0.974057599,48,0
353,-0.163325188,-0.070502178,-0.296125806,0.077290043,-0.959287284,0.100651958,-0.11177073,-1.023576303,Memphis Grizzlies,2016,-0.044713235,0.078289871,-0.028821684,-0.030198117,-0.362309053,-0.084379546,0.185860237,1.347447863,0.986656277,0.965291081,42,0
354,0.084036265,0.085660355,-0.21866919,0.004830628,-0.972383356,0.035688344,0.084369411,-0.242892312,Milwaukee Bucks,2016,0.231824775,0.069530748,-0.188988495,0.109947842,0.152901068,0.044504684,0.112033347,0.626012342,1.00516217,0.964317023,33,0
355,0.001582447,-0.092989583,-0.149957675,0.011077129,-1.080425951,-0.020530168,0.040643902,-0.830290836,Brooklyn Nets,2016,0.223065652,0.029489046,-0.018811258,-0.017685085,0.907434601,0.095808116,-0.021856096,1.504860992,1.032434012,0.960420793,21,0
356,-0.182064692,0.074416652,0.067420571,-0.005163774,-1.159002384,-0.22041821,-0.100527028,-0.882435894,New York Knicks,2016,-0.15607922,-0.079374334,-0.001293013,0.044880075,-0.432111715,-0.068112605,-0.315912351,-0.932396726,0.984708289,0.958472678,32,0
357,-0.340725826,0.023195342,-0.086243362,0.032315234,-1.339073376,-0.015532967,0.055635505,-0.098046952,Utah Jazz,2016,-0.325005154,-0.026819599,-0.265317991,-0.112784129,-1.848108564,0.010719498,-0.041876947,-0.441598774,0.934060582,0.951654274,40,0
358,-0.07837277,0.11064636,-0.161201378,-0.096362694,-1.411101772,0.045682746,0.204302237,-1.365702481,Philadelphia 76ers,2016,0.114202273,0.074535961,0.316538002,0.073660049,1.356165996,0.084546387,0.076996858,0.894078671,1.048017921,0.948732102,10,0
359,-0.436921946,-0.086743082,-0.111229367,0.029816633,-1.430745881,-0.063006377,-0.069294521,-1.977927639,Los Angeles Lakers,2016,0.243086504,0.064525536,0.226444171,0.053639198,1.153405884,-0.033076115,-0.178268997,0.959249041,1.041199961,0.947758044,17,0
360,0.783051547,0.204529615,0.167573852,-0.075430818,2.535977034,0.188885009,0.082534536,2.515699746,Golden State Warriors,2017,0.008227989,-0.093757933,-0.164107238,0.1626262,-0.339161912,0.090507877,0.157977386,-2.231506088,0.987782934,1.097641822,67,1
361,0.264439012,-0.045537712,0.011127791,0.07485595,2.400925002,0.047221252,0.11825844,1.719566299,Houston Rockets,2017,0.152629193,0.024725106,-0.002427257,0.057719342,1.017485735,0.080634291,0.112312048,0.260283081,1.037977081,1.091959466,55,0
362,0.273062023,-0.081261616,0.123226937,0.166013498,1.509581595,-0.078428341,0.101012418,0.861367288,Denver Nuggets,2017,0.143989805,0.018554115,-0.198664791,-0.075574078,1.434437076,0.060887117,-0.199940129,1.201521004,1.053130031,1.057865328,40,0
363,0.003284957,-0.076334181,0.103517197,-0.080358253,1.170450939,-0.114152244,-0.028332751,1.525975278,Cleveland Cavaliers,2017,0.208168118,-0.049326793,-0.016003438,0.087340102,0.401393455,-0.041551344,-0.136996014,-0.292304535,1.015247656,1.044606497,51,0
364,0.124007114,-0.065247452,-0.081261616,0.014494871,0.885341095,0.075554003,0.022173458,0.663088181,Washington Wizards,2017,0.018101575,-0.01476924,-0.093757933,0.045377358,0.457401844,-0.031677757,0.139464411,0.682374523,1.017141775,1.034188844,49,0
365,-0.009033631,-0.051697006,0.065329576,-0.114850298,0.759292532,-0.024226555,-0.101012418,1.234781437,Los Angeles Clippers,2017,0.04401974,-0.161638841,-0.045624198,0.00711721,-0.30804614,-0.067469509,-0.0740519,-0.533231154,0.988729993,1.029453547,51,0
366,0.263207153,-0.060320017,-0.048001429,-0.107459145,0.597230094,-0.018067262,-0.06898409,0.799686225,Boston Celtics,2017,-0.005348193,0.04447228,0.039535486,0.063890333,-0.052896812,-0.010696386,-0.003702595,-0.62084324,0.998200587,1.022824131,53,0
367,-0.150697387,0.023446378,0.016055226,-0.001519292,0.579223157,-0.071037188,-0.022173458,0.389479579,Portland Trail Blazers,2017,-0.20652252,0.05187747,0.050643271,-0.001522178,0.734332212,0.001645598,-0.113546246,0.145456797,1.027559428,1.021877072,41,0
368,-0.309607166,0.012359649,-0.030755407,0.178332085,0.519200032,0.050916828,0.149054909,-0.80978807,Phoenix Suns,2017,-0.046076738,0.056814263,0.043238081,0.010819805,1.975851504,0.038671548,0.09626747,1.596629862,1.073018278,1.019982953,24,0
369,-0.416778878,0.013591508,-0.075102322,0.048986916,0.31212025,0.055844263,-0.126881451,0.480319874,Toronto Raptors,2017,-0.085571084,0.003743735,-0.145594263,-0.00028798,-0.749890098,-0.104495458,0.069115106,-0.222878706,0.971682925,1.012406478,51,0
370,-0.165479692,0.023446378,0.103517197,0.210360413,0.249095969,0.02012036,0.105939853,-0.7075481,Oklahoma City Thunder,2017,-0.120128637,0.075327238,-0.190025402,-0.100258044,0.065343121,0.081868489,-0.018512975,-0.109393398,1.001988825,1.0095653,47,0
371,-0.122364636,-0.002422656,0.174965005,-0.135791896,0.045017344,-0.047631872,0.261154055,-0.095639093,Brooklyn Nets,2017,0.040317145,0.083966626,0.281438359,0.087340102,1.764264256,0.183072752,-0.064178313,0.002794801,1.065441803,1.001988825,20,0
372,0.104297374,-0.023364254,-0.242635112,0.131521453,-0.003001156,0.027511512,0.007391153,0.162430296,Minnesota Timberwolves,2017,0.050190732,0.0296619,-0.282590277,-0.031142938,0.280041945,-0.003291196,0.030854958,1.521119985,1.010512359,1.000094706,31,0
373,0.121543397,0.117067643,0.049315412,-0.012606021,-0.063024281,0.028743371,-0.052969926,0.644971274,San Antonio Spurs,2017,-0.121362836,-0.069073966,-0.169044031,-0.038548128,-1.901173651,-0.02180417,0.049367933,-1.779375997,0.929065252,0.997253528,61,0
374,-0.013961066,0.024678237,-0.043073994,-0.109922863,-0.12004625,0.045989393,-0.017246023,0.294351779,Indiana Pacers,2017,-0.028797961,0.02225671,0.017319917,0.05895354,-0.068454698,0.036203151,0.099970065,0.229917681,0.997253528,0.995359409,42,0
375,0.043936295,0.001272921,0.142936677,-0.135791896,-0.171065906,-0.074732764,-0.248835468,-0.286958548,Charlotte Hornets,2017,0.193357738,0.075327238,0.212323252,-0.122473614,-0.227145133,-0.114369045,-0.090096478,0.122879471,0.991571172,0.99346529,36,0
376,-0.171638986,-0.084957192,-0.124376672,0.125362159,-0.249095969,0.052148687,0.121954016,-0.837478861,Los Angeles Lakers,2017,0.314309174,0.062985255,0.079029833,0.0145224,1.496668619,0.081868489,0.054304726,1.989288839,1.055971209,0.990624112,26,0
377,0.016835403,0.078880022,0.174965005,-0.157965354,-0.306117938,0.007801772,-0.110867288,-0.729149741,New Orleans Pelicans,2017,0.08104569,-0.050560991,0.436947348,0.050314152,0.217810402,-0.035380352,0,-0.796507473,1.007671181,0.987782934,34,0
378,-0.085408873,0.08134374,-0.017204961,0.186955097,-0.306117938,-0.062414177,-0.006159294,-1.047060877,New York Knicks,2017,-0.085571084,-0.01476924,-0.027111223,0.150284216,0.619203857,-0.020569972,-0.103672659,-0.10908534,1.022824131,0.987782934,31,0
379,0.158499159,0.057938423,-0.182274033,-0.133328179,-0.483186157,0.042293817,0.001231859,0.688238265,Milwaukee Bucks,2017,0.146458202,-0.017237637,-0.124612891,0.016990797,-0.454290267,-0.027975162,0.075286098,0.392660472,0.983047637,0.981153518,42,0
380,-0.139610659,0.098589762,-0.039378418,0.050218775,-0.594228938,-0.053791165,-0.051738068,-0.617128635,Miami Heat,2017,-0.301555791,0.011148925,4.11E-05,0.00711721,-0.886799494,-0.093387673,-0.028386562,-1.01638359,0.966947628,0.977365281,41,0
381,0.101833657,0.009895932,0.069025152,0.013263013,-0.597230094,0.04968497,0.184778813,-0.621629653,Atlanta Hawks,2017,0.078577294,0.043238081,-0.018471835,0.055250945,-0.401393455,0.131236422,0.145635403,-0.919584586,0.984941756,0.977365281,43,0
382,-0.005338055,0.004968497,0.073952587,0.206664837,-0.669257844,0.013961066,-0.03941948,-1.233863868,Chicago Bulls,2017,0.10326126,-0.013535042,-0.048092595,0.0145224,-0.80278691,-0.03661455,-0.054304726,-1.019637235,0.969788806,0.974524103,41,0
383,-0.013961066,-0.080029757,-0.104666932,-0.143183049,-0.684263626,-0.005748674,0.070215949,0.226691662,Sacramento Kings,2017,0.105729657,0.038301288,-0.05920038,-0.006458971,0.280041945,0.076931696,0.001234198,1.270419554,1.010512359,0.973577043,32,0
384,0.115384103,0.038228683,-0.038146559,-0.029852044,-0.774298313,0.074322145,0.273472643,-0.722501388,Philadelphia 76ers,2017,0.004525394,0.070390445,0.080264031,0.067592928,0.650319629,0.089273679,0.119717238,0.247776165,1.02377119,0.969788806,28,0
385,-0.151929246,-0.097275779,0.124458796,0.09456569,-1.047403532,-0.071037188,-0.210647847,-1.770179316,Detroit Pistons,2017,0.090919277,-0.061668776,0.153081733,-0.216272687,-0.799675333,-0.099558665,-0.120951436,0.091773757,0.970735865,0.959371153,37,0
386,-0.043525676,0.008664073,-0.003654514,-0.029852044,-1.110427814,-0.063646036,-0.065288514,-1.566584832,Orlando Magic,2017,0.099558665,0.03706709,0.24317821,-0.039782326,0.525856542,-0.011930584,-0.092564875,0.513045321,1.019035894,0.957477034,29,0
387,-0.251709805,0.025910096,0.045619836,-0.074198959,-1.200462501,-0.100601798,-0.032028328,0.570202338,Utah Jazz,2017,-0.484217144,-0.094992131,-0.225817154,-0.110131631,-2.249670295,-0.041551344,-0.183895551,-1.710258972,0.91675348,0.953688796,51,0
388,-0.137146941,-0.055392582,-0.142854553,0.067464798,-1.25748447,0.026279653,-0.104707994,-0.959325685,Memphis Grizzlies,2017,-0.259593048,0.025959305,-0.055497785,-0.086681863,-1.428213921,-0.071172104,0.033323355,-0.069182811,0.947059381,0.951794678,43,0
389,-0.185189432,-0.100971356,-0.272199722,-0.226949444,-1.887727283,-0.021762838,-0.211879705,-0.61817189,Dallas Mavericks,2017,-0.138641612,-0.134486478,0.229602029,-0.128644606,-1.21040352,-0.119305838,0.099970065,1.247199019,0.954635856,0.927171134,33,0
